date,objetivo,user_followers,retweets,favorites,compound,sentiment_avg,sentiment_avg_lag1,sentiment_avg_3d,Volume,Open,infl_rt,infl_fav,infl_followers,infl_total
2022-07-05,1,101240855,335,6542,-0.6378,0.2353111111111111,0.0,0.0,84581100,223.0,-3.710153497824532,-5.60380714279592,-11.756575658720097,-103.88208056164484
2022-07-05,1,101240806,1451,30753,0.0,0.2353111111111111,0.2353111111111111,0.0,84581100,223.0,0.0,0.0,0.0,0.0
2022-07-05,1,101240806,1284,28610,0.0,0.2353111111111111,0.2353111111111111,0.2353111111111111,84581100,223.0,0.0,0.0,0.0,0.0
2022-07-05,1,101240806,131,3640,0.0,0.2353111111111111,0.2353111111111111,0.2353111111111111,84581100,223.0,0.0,0.0,0.0,0.0
2022-07-05,1,101240806,1191,23790,0.6369,0.2353111111111111,0.2353111111111111,0.2353111111111111,84581100,223.0,4.5114097201525505,6.418081193430046,11.73998563881015,118.87804789460549
2022-07-05,1,101240806,4839,97004,0.4404,0.2353111111111111,0.2353111111111111,0.2353111111111111,84581100,223.0,3.7366486678725823,5.056900840242492,8.11789868948342,93.60909315263632
2022-07-05,1,101240806,1537,31194,0.0,0.2353111111111111,0.2353111111111111,0.2353111111111111,84581100,223.0,0.0,0.0,0.0,0.0
2022-07-05,1,101240806,171,3196,0.9432,0.2353111111111111,0.2353111111111111,0.2353111111111111,84581100,223.0,4.855116790530449,7.611593958193242,17.386017356768306,141.2105260630106
2022-07-05,1,101240806,2347,47623,0.7351,0.2353111111111111,0.2353111111111111,0.2353111111111111,84581100,223.0,5.705345729914865,7.9178298136139045,13.550107462850276,146.60129713563495
2022-07-06,1,101402185,4133,37862,0.4201,0.0878923076923077,0.2353111111111111,0.18617150997150997,71853600,230.7799988,3.4981730109755436,4.428580630555324,7.74437764749195,82.4414530275372
2022-07-06,1,101402185,2822,44585,0.4404,0.0878923076923077,0.0878923076923077,0.13703190883190883,71853600,230.7799988,3.499222610602837,4.714559152524585,8.11860013319556,87.4092839801628
2022-07-06,1,101402185,2090,22011,-0.5423,0.0878923076923077,0.0878923076923077,0.0878923076923077,71853600,230.7799988,-4.146099172400148,-5.4226437296048235,-9.997086403796441,-100.87110270419784
2022-07-06,1,101308934,670,12466,0.4588,0.0878923076923077,0.0878923076923077,0.0878923076923077,71853600,230.7799988,2.9862232800426076,4.326869590359875,8.45737475539295,80.2028744152343
2022-07-06,1,101308934,748,13659,0.5994,0.0878923076923077,0.0878923076923077,0.0878923076923077,71853600,230.7799988,3.9672721467202217,5.707622943594995,11.049150890110145,105.80157401498697
2022-07-06,1,101308934,163,3333,0.0,0.0878923076923077,0.0878923076923077,0.0878923076923077,71853600,230.7799988,0.0,0.0,0.0,0.0
2022-07-06,1,101308934,48747,595082,0.0258,0.0878923076923077,0.0878923076923077,0.0878923076923077,71853600,230.7799988,0.2784960218085395,0.34304856920141424,0.4755890773520883,6.361094269170709
2022-07-06,1,101308934,4626,39231,-0.3182,0.0878923076923077,0.0878923076923077,0.0878923076923077,71853600,230.7799988,-2.6855010812702074,-3.36568031973995,-5.8655986206757555,-62.69569683515939
2022-07-06,1,101308934,186,3558,0.0,0.0878923076923077,0.0878923076923077,0.0878923076923077,71853600,230.7799988,0.0,0.0,0.0,0.0
2022-07-06,1,101308934,9611,144950,-0.3818,0.0878923076923077,0.0878923076923077,0.0878923076923077,71853600,230.7799988,-3.501399068479758,-4.537368864497396,-7.0379809974041585,-84.09226439796551
2022-07-06,1,101308934,7404,146553,0.0,0.0878923076923077,0.0878923076923077,0.0878923076923077,71853600,230.7799988,0.0,0.0,0.0,0.0
2022-07-06,1,101308933,2081,10679,0.4404,0.0878923076923077,0.0878923076923077,0.0878923076923077,71853600,230.7799988,3.365133503336632,4.085206820751248,8.118194943942035,76.7506239919322
2022-07-06,1,101308934,6263,104357,0.0,0.0878923076923077,0.0878923076923077,0.0878923076923077,71853600,230.7799988,0.0,0.0,0.0,0.0
2022-07-07,1,101402199,3968,79553,0.0,0.18130000000000002,0.0878923076923077,0.11902820512820513,81930600,233.9199982,0.0,0.0,0.0,0.0
2022-07-07,1,101491383,8866,141528,0.8225,0.18130000000000002,0.18130000000000002,0.1501641025641026,81930600,233.9199982,7.4766005049900555,9.755063785896924,15.163185973403053,180.7606500042843
2022-07-07,1,101491383,1070,23569,0.6249,0.18130000000000002,0.18130000000000002,0.18130000000000002,81930600,233.9199982,4.359519909222798,6.291324474456768,11.52033424289309,116.49507623768783
2022-07-07,1,101491383,358,7307,0.6249,0.18130000000000002,0.18130000000000002,0.18130000000000002,81930600,233.9199982,3.6764881605663255,5.559563400944436,11.52033424289309,103.04420848558614
2022-07-07,1,101491383,563,10505,0.0,0.18130000000000002,0.18130000000000002,0.18130000000000002,81930600,233.9199982,0.0,0.0,0.0,0.0
2022-07-07,1,101402199,240,3934,0.0,0.18130000000000002,0.18130000000000002,0.18130000000000002,81930600,233.9199982,0.0,0.0,0.0,0.0
2022-07-07,1,101402199,18669,311056,0.0,0.18130000000000002,0.18130000000000002,0.18130000000000002,81930600,233.9199982,0.0,0.0,0.0,0.0
2022-07-07,1,101402199,26215,274291,-0.4215,0.18130000000000002,0.18130000000000002,0.18130000000000002,81930600,233.9199982,-4.2883937677446005,-5.2780012975351775,-7.770186152975861,-98.007116551923
2022-07-07,1,101402199,3491,29475,0.0,0.18130000000000002,0.18130000000000002,0.18130000000000002,81930600,233.9199982,0.0,0.0,0.0,0.0
2022-07-07,1,101402199,6927,123117,0.0,0.18130000000000002,0.18130000000000002,0.18130000000000002,81930600,233.9199982,0.0,0.0,0.0,0.0
2022-07-07,1,101402199,120,2743,0.0,0.18130000000000002,0.18130000000000002,0.18130000000000002,81930600,233.9199982,0.0,0.0,0.0,0.0
2022-07-07,1,101402199,561,10458,0.128,0.18130000000000002,0.18130000000000002,0.18130000000000002,81930600,233.9199982,0.8104322367863924,1.1846679207365465,2.3596294841777232,21.96217375136883
2022-07-07,1,101402199,275,5225,0.4939,0.18130000000000002,0.18130000000000002,0.18130000000000002,81930600,233.9199982,2.7759159875777004,4.228476174219187,9.104851579963887,78.41722020398666
2022-07-07,1,101402199,393,7919,-0.25,0.18130000000000002,0.18130000000000002,0.18130000000000002,81930600,233.9199982,-1.4940877273244835,-2.244286621202118,-4.608651336284615,-41.595732125941176
2022-07-07,1,101402199,8318,104841,0.0,0.18130000000000002,0.18130000000000002,0.18130000000000002,81930600,233.9199982,0.0,0.0,0.0,0.0
2022-07-07,1,101402199,451,9190,0.0,0.18130000000000002,0.18130000000000002,0.18130000000000002,81930600,233.9199982,0.0,0.0,0.0,0.0
2022-07-07,1,101402199,584,11168,0.2023,0.18130000000000002,0.18130000000000002,0.18130000000000002,81930600,233.9199982,1.2889770766950046,1.8856175364420091,3.729320661321511,34.95068532730251
2022-07-07,1,101402199,255,4915,0.4767,0.18130000000000002,0.18130000000000002,0.18130000000000002,81930600,233.9199982,2.6433860877834072,4.052069399375981,8.787776368027505,75.14270598356802
2022-07-07,1,101402199,17731,268517,0.743,0.18130000000000002,0.18130000000000002,0.18130000000000002,81930600,233.9199982,7.268862763527654,9.288000209734104,13.696911771437877,172.09645515326466
2022-07-08,1,101626989,504,6742,-0.1027,0.01353636363636364,0.18130000000000002,0.1253787878787879,101854200,242.3333282,-0.6392621506865794,-0.9054299234370415,-1.8934613839537127,-16.829733989998772
2022-07-08,1,101626989,414,6868,0.0,0.01353636363636364,0.01353636363636364,0.06945757575757576,101854200,242.3333282,0.0,0.0,0.0,0.0
2022-07-08,1,101626989,320,4954,0.0,0.01353636363636364,0.01353636363636364,0.01353636363636364,101854200,242.3333282,0.0,0.0,0.0,0.0
2022-07-08,1,101626989,379,6076,0.0056,0.01353636363636364,0.01353636363636364,0.01353636363636364,101854200,242.3333282,0.033264959015234415,0.04878869201995799,0.10324619036164354,0.9057545868644793
2022-07-08,1,101626989,3356,40422,-0.3818,0.01353636363636364,0.01353636363636364,0.01353636363636364,101854200,242.3333282,-3.0997589842469773,-4.04981147695276,-7.039177764299196,-75.22705592797814
2022-07-08,1,101626989,9263,63239,0.0,0.01353636363636364,0.01353636363636364,0.01353636363636364,101854200,242.3333282,0.0,0.0,0.0,0.0
2022-07-08,1,101584109,845,9548,-0.4939,0.01353636363636364,0.01353636363636364,0.01353636363636364,101854200,242.3333282,-3.3291425117095135,-4.5261942885078055,-9.105736815751976,-84.21881407674788
2022-07-08,1,101584109,168,3391,0.2732,0.01353636363636364,0.01353636363636364,0.01353636363636364,101854200,242.3333282,1.4014883289169837,2.2208906091563017,5.036823847061024,41.18870671126679
2022-07-08,1,101584109,1250,11165,0.7003,0.01353636363636364,0.01353636363636364,0.01353636363636364,101854200,242.3333282,4.994328466879979,6.527236296726975,12.911009297572603,121.70874382673449
2022-07-08,1,101491383,459,14086,0.6249,0.01353636363636364,0.01353636363636364,0.01353636363636364,101854200,242.3333282,3.8314034332780147,5.969674490021165,11.52033424289309,110.42322535659959
2022-07-08,1,101584109,1947,54496,-0.4767,0.01353636363636364,0.01353636363636364,0.01353636363636364,101854200,242.3333282,-3.6107920294193225,-5.198842974887281,-8.788630775600257,-96.15644688880029
2022-07-11,0,101899092,483,9593,0.34,0.14780000000000001,0.01353636363636364,0.058290909090909095,99241200,252.1033325,2.101908868283655,3.117423681901083,6.269427823071842,57.791653873670064
2022-07-11,0,101800942,31370,378049,0.4767,0.14780000000000001,0.14780000000000001,0.10304545454545455,99241200,252.1033325,4.935579796279735,6.122154055928225,8.789647215390076,113.58418804032875
2022-07-11,0,101800942,4987,56798,0.4215,0.14780000000000001,0.14780000000000001,0.14780000000000001,99241200,252.1033325,3.5889841143161694,4.614275990544973,7.771840363513566,85.73452911109757
2022-07-11,0,101800942,8526,190447,0.0,0.14780000000000001,0.14780000000000001,0.14780000000000001,99241200,252.1033325,0.0,0.0,0.0,0.0
2022-07-11,0,101800942,922,11363,0.0,0.14780000000000001,0.14780000000000001,0.14780000000000001,99241200,252.1033325,0.0,0.0,0.0,0.0
2022-07-11,0,101899092,2039,57108,0.2263,0.14780000000000001,0.14780000000000001,0.14780000000000001,99241200,252.1033325,1.7245655611514987,2.4785998574252646,4.172857401062228,45.85051444141556
2022-07-11,0,101899092,1686,24600,0.0,0.14780000000000001,0.14780000000000001,0.14780000000000001,99241200,252.1033325,0.0,0.0,0.0,0.0
2022-07-11,0,101899092,1162,44915,0.5994,0.14780000000000001,0.14780000000000001,0.14780000000000001,99241200,252.1033325,4.2310196366196875,6.421102085000843,11.052632462203713,118.68417197114553
2022-07-11,0,101899092,996,23177,0.0,0.14780000000000001,0.14780000000000001,0.14780000000000001,99241200,252.1033325,0.0,0.0,0.0,0.0
2022-07-11,0,101899092,670,15534,-0.5859,0.14780000000000001,0.14780000000000001,0.14780000000000001,99241200,252.1033325,-3.8134878373517083,-5.654433496508525,-10.803699298640565,-104.72106882781493
2022-07-12,0,101975417,717,12404,0.296,0.24744,0.14780000000000001,0.18101333333333333,87930900,236.8466644,1.9466349924382742,2.7900530492532667,5.4583117332922,51.755960153157886
2022-07-12,0,101899092,10332,262570,0.4215,0.24744,0.24744,0.21422666666666665,87930900,236.8466644,3.8959657801143504,5.259593671466472,7.772246551249356,97.28421290021997
2022-07-12,0,101975417,13680,231557,0.3818,0.24744,0.24744,0.24744,87930900,236.8466644,3.636172823327899,4.716217205402381,7.04048452625325,87.37230346709781
2022-07-12,0,101899092,5202,81161,0.3182,0.24744,0.24744,0.24744,87930900,236.8466644,2.7228344284225745,3.5969972152361485,5.867446862651352,66.69131500966493
2022-07-12,0,101899092,354,5750,0.0,0.24744,0.24744,0.24744,87930900,236.8466644,0.0,0.0,0.0,0.0
2022-07-12,0,101899092,1029,19809,0.4201,0.24744,0.24744,0.24744,87930900,236.8466644,2.9143656455220683,4.1564450928848595,7.7464312602131775,77.03501707935266
2022-07-12,0,101899092,3540,35255,0.0,0.24744,0.24744,0.24744,87930900,236.8466644,0.0,0.0,0.0,0.0
2022-07-12,0,101899092,3065,35106,0.4585,0.24744,0.24744,0.24744,87930900,236.8466644,3.680897173749462,4.798732443364467,8.454507814348352,89.19385302518768
2022-07-12,0,101899092,705,10670,-0.5574,0.24744,0.24744,0.24744,87930900,236.8466644,-3.656329533378733,-5.170043892787673,-10.278173731118367,-95.99054864098284
2022-07-12,0,101899092,259,8098,0.0,0.24744,0.24744,0.24744,87930900,236.8466644,0.0,0.0,0.0,0.0
2022-07-12,0,101899092,113,1991,0.3612,0.24744,0.24744,0.24744,87930900,236.8466644,1.710714879560092,2.7439982710578095,6.660345087333968,50.96543180182888
2022-07-12,0,101899069,444,5604,0.0,0.24744,0.24744,0.24744,87930900,236.8466644,0.0,0.0,0.0,0.0
2022-07-12,0,101899069,1655,42467,0.6908,0.24744,0.24744,0.24744,87930900,236.8466644,5.120320359380147,7.361514434696196,12.738002021071303,136.2295747369396
2022-07-12,0,101899069,579,11851,0.296,0.24744,0.24744,0.24744,87930900,236.8466644,1.8834563186479776,2.776554564973263,5.458090037980755,51.45859250577665
2022-07-12,0,101899069,218,4974,0.6249,0.24744,0.24744,0.24744,87930900,236.8466644,3.3676309239623317,5.319261687930474,11.522839407885723,98.57866136534585
2022-07-13,1,102043697,328,6099,0.2732,0.12169999999999999,0.24744,0.20552666666666666,97954500,225.5,1.5834829775090995,2.381223234504095,5.038057074055273,44.175793995122675
2022-07-13,1,102043697,2317,34819,0.0,0.12169999999999999,0.12169999999999999,0.1636133333333333,97954500,225.5,0.0,0.0,0.0,0.0
2022-07-13,1,102043697,862,28387,0.7269,0.12169999999999999,0.12169999999999999,0.12169999999999999,97954500,225.5,4.914145438948544,7.453430376161858,13.404698708384986,137.84902682695437
2022-07-13,1,102043697,14977,194557,0.0,0.12169999999999999,0.12169999999999999,0.12169999999999999,97954500,225.5,0.0,0.0,0.0,0.0
2022-07-13,1,102043697,57449,506302,0.0,0.12169999999999999,0.12169999999999999,0.12169999999999999,97954500,225.5,0.0,0.0,0.0,0.0
2022-07-13,1,101975420,7175,115144,0.0,0.12169999999999999,0.12169999999999999,0.12169999999999999,97954500,225.5,0.0,0.0,0.0,0.0
2022-07-13,1,101975420,899,17226,0.296,0.12169999999999999,0.12169999999999999,0.12169999999999999,97954500,225.5,2.013508849943996,2.887253027036125,5.4583117420001805,53.51930692936745
2022-07-13,1,102043697,320,9851,0.3182,0.12169999999999999,0.12169999999999999,0.12169999999999999,97954500,225.5,1.836472565379971,2.925985749390304,5.867898100162474,54.14540846458624
2022-07-13,1,101975420,2036,44750,-0.4939,0.12169999999999999,0.12169999999999999,0.12169999999999999,97954500,225.5,-3.763139384274419,-5.289110433585106,-9.10763570734422,-97.93769157142809
2022-07-13,1,101975420,1319,63290,0.0,0.12169999999999999,0.12169999999999999,0.12169999999999999,97954500,225.5,0.0,0.0,0.0,0.0
2022-07-13,1,101975420,5577,98654,0.34,0.12169999999999999,0.12169999999999999,0.12169999999999999,97954500,225.5,2.933039093183728,3.909790626097211,6.26968240635156,72.44225828633384
2022-07-13,1,102043697,4924,108453,0.0,0.12169999999999999,0.12169999999999999,0.12169999999999999,97954500,225.5,0.0,0.0,0.0,0.0
2022-07-14,1,102043697,648,13701,0.5994,0.2997,0.12169999999999999,0.18103333333333335,78557400,234.8966675,3.881374370392432,5.709463073685769,11.053482467747918,105.79846515235663
2022-07-14,1,102043697,658,8417,0.0,0.2997,0.2997,0.2403666666666667,78557400,234.8966675,0.0,0.0,0.0,0.0
2022-07-15,1,102158349,133,3064,0.0,0.14235882352941176,0.2997,0.24725294117647056,69683100,240.0,0.0,0.0,0.0,0.0
2022-07-15,1,102158349,578,8878,0.3818,0.14235882352941176,0.14235882352941176,0.1948058823529412,69683100,240.0,2.4287452859373695,3.4711134020629424,7.0411688173137685,64.45845377894551
2022-07-15,1,102158349,20510,236551,0.5106,0.14235882352941176,0.14235882352941176,0.14235882352941176,69683100,240.0,5.069602699320721,6.31812525530833,9.416502876166607,117.30205977741981
2022-07-15,1,102158349,919,15216,0.0258,0.14235882352941176,0.14235882352941176,0.14235882352941176,69683100,240.0,0.17606884068711162,0.24845834737533895,0.47580449315530443,4.609978417609297
2022-07-15,1,102158349,246,4904,0.0,0.14235882352941176,0.14235882352941176,0.14235882352941176,69683100,240.0,0.0,0.0,0.0,0.0
2022-07-15,1,102158349,622,17894,0.4215,0.14235882352941176,0.14235882352941176,0.14235882352941176,69683100,240.0,2.7121613576689114,4.127444596678853,7.7733175916651485,76.38407395785174
2022-07-15,1,102158349,9208,156584,0.6249,0.14235882352941176,0.14235882352941176,0.14235882352941176,69683100,240.0,5.704047547421283,7.474650284891817,11.524427433052317,138.50627695374098
2022-07-15,1,102158349,1433,28757,0.4215,0.14235882352941176,0.14235882352941176,0.14235882352941176,69683100,240.0,3.0635560034187566,4.3274019396254095,7.7733175916651485,80.18409631258281
2022-07-15,1,102131619,249,4171,-0.3875,0.14235882352941176,0.14235882352941176,0.14235882352941176,69683100,240.0,-2.13956610567162,-3.230258441246757,-7.146187010981428,-59.985959843925
2022-07-15,1,102131619,4045,50796,0.0,0.14235882352941176,0.14235882352941176,0.14235882352941176,69683100,240.0,0.0,0.0,0.0,0.0
